NAME	TITLE	SCORE	
PRRT2	proline rich transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:30500]	2.9783878	
MKX	mohawk homeobox [Source:HGNC Symbol;Acc:HGNC:23729]	2.9772813	
TBX15	T-box transcription factor 15 [Source:HGNC Symbol;Acc:HGNC:11594]	2.972622	
MYCT1	MYC target 1 [Source:HGNC Symbol;Acc:HGNC:23172]	2.9722257	
MMP11	matrix metallopeptidase 11 [Source:HGNC Symbol;Acc:HGNC:7157]	2.969836	
DKFZP434A062	uncharacterized LOC26102 [Source:NCBI gene (formerly Entrezgene);Acc:26102]	2.9669042	
GPC1	glypican 1 [Source:HGNC Symbol;Acc:HGNC:4449]	2.9637537	
ACTA2	actin alpha 2, smooth muscle [Source:HGNC Symbol;Acc:HGNC:130]	2.9591615	
PRR5L	proline rich 5 like [Source:HGNC Symbol;Acc:HGNC:25878]	2.9564114	
LRRC8C	leucine rich repeat containing 8 VRAC subunit C [Source:HGNC Symbol;Acc:HGNC:25075]	2.954978	
IL36G	interleukin 36 gamma [Source:HGNC Symbol;Acc:HGNC:15741]	2.9546487	
LINC01429	long intergenic non-protein coding RNA 1429 [Source:HGNC Symbol;Acc:HGNC:50741]	2.954529	
NTSR1	neurotensin receptor 1 [Source:HGNC Symbol;Acc:HGNC:8039]	2.9519255	
GPC3	glypican 3 [Source:HGNC Symbol;Acc:HGNC:4451]	2.950234	
HIF3A	hypoxia inducible factor 3 subunit alpha [Source:HGNC Symbol;Acc:HGNC:15825]	2.94968	
GPRACR	GPR107 adjacent cis regulating lncRNA [Source:HGNC Symbol;Acc:HGNC:53957]	2.9484653	
FABP3	fatty acid binding protein 3 [Source:HGNC Symbol;Acc:HGNC:3557]	2.9471986	
RNU1-4	RNA, U1 small nuclear 4 [Source:HGNC Symbol;Acc:HGNC:10128]	2.9439223	
ECM2	extracellular matrix protein 2 [Source:HGNC Symbol;Acc:HGNC:3154]	2.9412382	
GPR150	G protein-coupled receptor 150 [Source:HGNC Symbol;Acc:HGNC:23628]	2.9384532	
IRAG1	inositol 1,4,5-triphosphate receptor associated 1 [Source:HGNC Symbol;Acc:HGNC:7237]	2.9325948	
LINC00578	long intergenic non-protein coding RNA 578 [Source:HGNC Symbol;Acc:HGNC:43807]	2.9282322	
LINC02246	long intergenic non-protein coding RNA 2246 [Source:HGNC Symbol;Acc:HGNC:53135]	2.9274647	
MIR34AHG	MIR34A host gene [Source:HGNC Symbol;Acc:HGNC:51913]	2.926558	
COL5A2	collagen type V alpha 2 chain [Source:HGNC Symbol;Acc:HGNC:2210]	2.9250073	
EBF3	EBF transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:19087]	2.9225757	
CLDN11	claudin 11 [Source:HGNC Symbol;Acc:HGNC:8514]	2.9207919	
AKR1C7P	aldo-keto reductase family 1 member C7, pseudogene [Source:HGNC Symbol;Acc:HGNC:44681]	2.9166706	
IGLV3-9	immunoglobulin lambda variable 3-9 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:5918]	2.9155223	
FUT1	fucosyltransferase 1 (H blood group) [Source:HGNC Symbol;Acc:HGNC:4012]	2.9119074	
GSC	goosecoid homeobox [Source:HGNC Symbol;Acc:HGNC:4612]	2.9097302	
CCIN	calicin [Source:HGNC Symbol;Acc:HGNC:1568]	2.9058483	
LINC02757	long intergenic non-protein coding RNA 2757 [Source:HGNC Symbol;Acc:HGNC:54277]	2.9026098	
SFTPA1	surfactant protein A1 [Source:HGNC Symbol;Acc:HGNC:10798]	2.9008756	
LINC02392	long intergenic non-protein coding RNA 2392 [Source:HGNC Symbol;Acc:HGNC:53319]	2.8987827	
STAC	SH3 and cysteine rich domain [Source:HGNC Symbol;Acc:HGNC:11353]	2.897938	
MRPS17P1	mitochondrial ribosomal protein S17 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:29734]	2.8963537	
CLEC18C	C-type lectin domain family 18 member C [Source:HGNC Symbol;Acc:HGNC:28538]	2.8947356	
PTCH2	patched 2 [Source:HGNC Symbol;Acc:HGNC:9586]	2.894653	
OPN4	opsin 4 [Source:HGNC Symbol;Acc:HGNC:14449]	2.8891332	
PLAC1	placenta enriched 1 [Source:HGNC Symbol;Acc:HGNC:9044]	2.8889666	
ZNF469	zinc finger protein 469 [Source:HGNC Symbol;Acc:HGNC:23216]	2.8809152	
TMC7	transmembrane channel like 7 [Source:HGNC Symbol;Acc:HGNC:23000]	2.8737693	
FBXO43	F-box protein 43 [Source:HGNC Symbol;Acc:HGNC:28521]	2.8724518	
HID1	HID1 domain containing [Source:HGNC Symbol;Acc:HGNC:15736]	2.8708832	
RFX8	RFX family member 8, lacking RFX DNA binding domain [Source:HGNC Symbol;Acc:HGNC:37253]	2.8585453	
DNM3OS	DNM3 opposite strand/antisense RNA [Source:HGNC Symbol;Acc:HGNC:41228]	2.8538942	
LINC00517	long intergenic non-protein coding RNA 517 [Source:HGNC Symbol;Acc:HGNC:19831]	2.8490465	
PDGFB	platelet derived growth factor subunit B [Source:HGNC Symbol;Acc:HGNC:8800]	2.847864	
RUNX2	RUNX family transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:10472]	2.8467832	
PDE1C	phosphodiesterase 1C [Source:HGNC Symbol;Acc:HGNC:8776]	2.8466823	
CACNA2D2	calcium voltage-gated channel auxiliary subunit alpha2delta 2 [Source:HGNC Symbol;Acc:HGNC:1400]	2.8425677	
PDE4DIP	phosphodiesterase 4D interacting protein [Source:HGNC Symbol;Acc:HGNC:15580]	2.8342655	
MYH15	myosin heavy chain 15 [Source:HGNC Symbol;Acc:HGNC:31073]	2.830491	
ZFP42	ZFP42 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:30949]	2.8240917	
SERPINH1	serpin family H member 1 [Source:HGNC Symbol;Acc:HGNC:1546]	2.8213277	
ESAM	endothelial cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:17474]	2.81484	
SNORD14E	small nucleolar RNA, C/D box 14E [Source:HGNC Symbol;Acc:HGNC:30354]	2.8126774	
LRRN4	leucine rich repeat neuronal 4 [Source:HGNC Symbol;Acc:HGNC:16208]	2.803813	
SFRP2	secreted frizzled related protein 2 [Source:HGNC Symbol;Acc:HGNC:10777]	2.8002284	
VCAN-AS1	VCAN antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40163]	2.7987893	
BRINP2	BMP/retinoic acid inducible neural specific 2 [Source:HGNC Symbol;Acc:HGNC:13746]	2.794434	
NXPH3	neurexophilin 3 [Source:HGNC Symbol;Acc:HGNC:8077]	2.7939267	
MPP4	membrane palmitoylated protein 4 [Source:HGNC Symbol;Acc:HGNC:13680]	2.7917743	
ASPM	assembly factor for spindle microtubules [Source:HGNC Symbol;Acc:HGNC:19048]	2.791087	
FNDC1	fibronectin type III domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21184]	2.78796	
SNCB	synuclein beta [Source:HGNC Symbol;Acc:HGNC:11140]	2.7875915	
HTR2A	5-hydroxytryptamine receptor 2A [Source:HGNC Symbol;Acc:HGNC:5293]	2.7861562	
STYK1	serine/threonine/tyrosine kinase 1 [Source:HGNC Symbol;Acc:HGNC:18889]	2.785408	
EDNRA	endothelin receptor type A [Source:HGNC Symbol;Acc:HGNC:3179]	2.7825098	
GPR68	G protein-coupled receptor 68 [Source:HGNC Symbol;Acc:HGNC:4519]	2.781965	
L1TD1	LINE1 type transposase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25595]	2.7793498	
AC073130.1	uncharacterized LOC102724434 [Source:NCBI gene (formerly Entrezgene);Acc:102724434]	2.778006	
BGLAP	bone gamma-carboxyglutamate protein [Source:HGNC Symbol;Acc:HGNC:1043]	2.7760236	
PCAT5	prostate cancer associated transcript 5 [Source:HGNC Symbol;Acc:HGNC:48665]	2.7758934	
AOC3	amine oxidase copper containing 3 [Source:HGNC Symbol;Acc:HGNC:550]	2.7744374	
SPACA6	sperm acrosome associated 6 [Source:HGNC Symbol;Acc:HGNC:27113]	2.7700467	
HECW2-AS1	HECW2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:54062]	2.7653453	
F2RL2	coagulation factor II thrombin receptor like 2 [Source:HGNC Symbol;Acc:HGNC:3539]	2.76344	
KCNA1	potassium voltage-gated channel subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:6218]	2.761642	
ODF2	outer dense fiber of sperm tails 2 [Source:HGNC Symbol;Acc:HGNC:8114]	2.7601883	
FAM72C	family with sequence similarity 72 member C [Source:HGNC Symbol;Acc:HGNC:30602]	2.760162	
RPL23AP20	ribosomal protein L23a pseudogene 20 [Source:HGNC Symbol;Acc:HGNC:36622]	2.7591617	
TFF3	trefoil factor 3 [Source:HGNC Symbol;Acc:HGNC:11757]	2.7585135	
AQP1	aquaporin 1 (Colton blood group) [Source:HGNC Symbol;Acc:HGNC:633]	2.7544448	
HVCN1	hydrogen voltage gated channel 1 [Source:HGNC Symbol;Acc:HGNC:28240]	2.7521074	
FAM131B	family with sequence similarity 131 member B [Source:HGNC Symbol;Acc:HGNC:22202]	2.750655	
CDCP1	CUB domain containing protein 1 [Source:HGNC Symbol;Acc:HGNC:24357]	2.749852	
HTRA3	HtrA serine peptidase 3 [Source:HGNC Symbol;Acc:HGNC:30406]	2.7496507	
PIANP	PILR alpha associated neural protein [Source:HGNC Symbol;Acc:HGNC:25338]	2.7272866	
PRRX1	paired related homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9142]	2.7247944	
CRACR2B	calcium release activated channel regulator 2B [Source:HGNC Symbol;Acc:HGNC:28703]	2.7151575	
AC008163.1	novel pseudogene containing cadherin repeats	2.7124703	
NOTO	notochord homeobox [Source:HGNC Symbol;Acc:HGNC:31839]	2.7108812	
MMP19	matrix metallopeptidase 19 [Source:HGNC Symbol;Acc:HGNC:7165]	2.7092197	
LETM2	leucine zipper and EF-hand containing transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:14648]	2.709192	
WNT2	Wnt family member 2 [Source:HGNC Symbol;Acc:HGNC:12780]	2.7068415	
CHN1	chimerin 1 [Source:HGNC Symbol;Acc:HGNC:1943]	2.7019281	
SMCO2	single-pass membrane protein with coiled-coil domains 2 [Source:HGNC Symbol;Acc:HGNC:34448]	2.6999362	
CCDC102B	coiled-coil domain containing 102B [Source:HGNC Symbol;Acc:HGNC:26295]	2.6980693	
GJA5	gap junction protein alpha 5 [Source:HGNC Symbol;Acc:HGNC:4279]	2.6966317	
LINC00565	long intergenic non-protein coding RNA 565 [Source:HGNC Symbol;Acc:HGNC:43709]	2.6938035	
CA12	carbonic anhydrase 12 [Source:HGNC Symbol;Acc:HGNC:1371]	2.6909077	
RASGRF2-AS1	RASGRF2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40499]	2.6882203	
LINC00924	long intergenic non-protein coding RNA 924 [Source:HGNC Symbol;Acc:HGNC:27081]	2.6827624	
SMAGP	small cell adhesion glycoprotein [Source:HGNC Symbol;Acc:HGNC:26918]	2.6824539	
AXL	AXL receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:905]	2.678911	
SLC6A6	solute carrier family 6 member 6 [Source:HGNC Symbol;Acc:HGNC:11052]	2.676037	
PDGFRB	platelet derived growth factor receptor beta [Source:HGNC Symbol;Acc:HGNC:8804]	2.6689453	
LINC00629	long intergenic non-protein coding RNA 629 [Source:HGNC Symbol;Acc:HGNC:44262]	2.6684175	
KLRK1	killer cell lectin like receptor K1 [Source:HGNC Symbol;Acc:HGNC:18788]	2.6676562	
TRPC6	transient receptor potential cation channel subfamily C member 6 [Source:HGNC Symbol;Acc:HGNC:12338]	2.6665595	
NANOS3	nanos C2HC-type zinc finger 3 [Source:HGNC Symbol;Acc:HGNC:22048]	2.663788	
CKAP2L	cytoskeleton associated protein 2 like [Source:HGNC Symbol;Acc:HGNC:26877]	2.6633873	
ROBO4	roundabout guidance receptor 4 [Source:HGNC Symbol;Acc:HGNC:17985]	2.6622517	
SLC16A3	solute carrier family 16 member 3 [Source:HGNC Symbol;Acc:HGNC:10924]	2.6612124	
ADRA1D	adrenoceptor alpha 1D [Source:HGNC Symbol;Acc:HGNC:280]	2.6595824	
MMRN1	multimerin 1 [Source:HGNC Symbol;Acc:HGNC:7178]	2.6491365	
ZP1	zona pellucida glycoprotein 1 [Source:HGNC Symbol;Acc:HGNC:13187]	2.6438239	
PNOC	prepronociceptin [Source:HGNC Symbol;Acc:HGNC:9163]	2.6434424	
SORCS2	sortilin related VPS10 domain containing receptor 2 [Source:HGNC Symbol;Acc:HGNC:16698]	2.6418774	
GUCY1A2	guanylate cyclase 1 soluble subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:4684]	2.6396968	
FGF9	fibroblast growth factor 9 [Source:HGNC Symbol;Acc:HGNC:3687]	2.6371434	
FBXL13	F-box and leucine rich repeat protein 13 [Source:HGNC Symbol;Acc:HGNC:21658]	2.6370325	
APCDD1L-DT	APCDD1L divergent transcript [Source:HGNC Symbol;Acc:HGNC:27152]	2.633732	
ANO3	anoctamin 3 [Source:HGNC Symbol;Acc:HGNC:14004]	2.6330392	
PEAR1	platelet endothelial aggregation receptor 1 [Source:HGNC Symbol;Acc:HGNC:33631]	2.6295655	
STX1A	syntaxin 1A [Source:HGNC Symbol;Acc:HGNC:11433]	2.628639	
LINC01929	long intergenic non-protein coding RNA 1929 [Source:HGNC Symbol;Acc:HGNC:52751]	2.6274192	
TPPP3	tubulin polymerization promoting protein family member 3 [Source:HGNC Symbol;Acc:HGNC:24162]	2.6225283	
DERL3	derlin 3 [Source:HGNC Symbol;Acc:HGNC:14236]	2.6198764	
ATAD2	ATPase family AAA domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30123]	2.6163933	
AC009053.3	novel transcript, antisense to CLEC18B	2.615018	
GPR176	G protein-coupled receptor 176 [Source:HGNC Symbol;Acc:HGNC:32370]	2.610413	
TENT5C	terminal nucleotidyltransferase 5C [Source:HGNC Symbol;Acc:HGNC:24712]	2.6090062	
MYH13	myosin heavy chain 13 [Source:HGNC Symbol;Acc:HGNC:7571]	2.60891	
LDB2	LIM domain binding 2 [Source:HGNC Symbol;Acc:HGNC:6533]	2.6086507	
ROPN1L	rhophilin associated tail protein 1 like [Source:HGNC Symbol;Acc:HGNC:24060]	2.6025376	
TSHZ3	teashirt zinc finger homeobox 3 [Source:HGNC Symbol;Acc:HGNC:30700]	2.5983744	
PREX2	phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 2 [Source:HGNC Symbol;Acc:HGNC:22950]	2.593503	
ZMIZ1-AS1	ZMIZ1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27433]	2.5923193	
SPOCD1	SPOC domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26338]	2.591052	
FOXH1	forkhead box H1 [Source:HGNC Symbol;Acc:HGNC:3814]	2.5837324	
RASGRF2	Ras protein specific guanine nucleotide releasing factor 2 [Source:HGNC Symbol;Acc:HGNC:9876]	2.582758	
TTC16	tetratricopeptide repeat domain 16 [Source:HGNC Symbol;Acc:HGNC:26536]	2.5803413	
AVIL	advillin [Source:HGNC Symbol;Acc:HGNC:14188]	2.5784318	
ANKRD34A	ankyrin repeat domain 34A [Source:HGNC Symbol;Acc:HGNC:27639]	2.5773582	
ISLR	immunoglobulin superfamily containing leucine rich repeat [Source:HGNC Symbol;Acc:HGNC:6133]	2.5756316	
CENPL	centromere protein L [Source:HGNC Symbol;Acc:HGNC:17879]	2.5748763	
LINC01482	long intergenic non-protein coding RNA 1482 [Source:HGNC Symbol;Acc:HGNC:51128]	2.5734406	
CPED1	cadherin like and PC-esterase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26159]	2.5715895	
PROK2	prokineticin 2 [Source:HGNC Symbol;Acc:HGNC:18455]	2.5704288	
ITPKA	inositol-trisphosphate 3-kinase A [Source:HGNC Symbol;Acc:HGNC:6178]	2.5697858	
HHIP	hedgehog interacting protein [Source:HGNC Symbol;Acc:HGNC:14866]	2.5652077	
H1-0	H1.0 linker histone [Source:HGNC Symbol;Acc:HGNC:4714]	2.5640075	
FAM71D	family with sequence similarity 71 member D [Source:HGNC Symbol;Acc:HGNC:20101]	2.5611532	
NRGN	neurogranin [Source:HGNC Symbol;Acc:HGNC:8000]	2.5554378	
STEAP4	STEAP4 metalloreductase [Source:HGNC Symbol;Acc:HGNC:21923]	2.5551016	
UNC5B	unc-5 netrin receptor B [Source:HGNC Symbol;Acc:HGNC:12568]	2.553822	
BICC1	BicC family RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:19351]	2.5500064	
ZBTB8A	zinc finger and BTB domain containing 8A [Source:HGNC Symbol;Acc:HGNC:24172]	2.5492027	
FIBIN	fin bud initiation factor homolog [Source:HGNC Symbol;Acc:HGNC:33747]	2.5477037	
NPW	neuropeptide W [Source:HGNC Symbol;Acc:HGNC:30509]	2.5466995	
CNTN6	contactin 6 [Source:HGNC Symbol;Acc:HGNC:2176]	2.5447454	
CACNA2D1-AS1	CACNA2D1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40120]	2.5438316	
PPFIA2	PTPRF interacting protein alpha 2 [Source:HGNC Symbol;Acc:HGNC:9246]	2.5386913	
TRPS1	transcriptional repressor GATA binding 1 [Source:HGNC Symbol;Acc:HGNC:12340]	2.535392	
HECW2	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:HGNC:29853]	2.533484	
THBS3	thrombospondin 3 [Source:HGNC Symbol;Acc:HGNC:11787]	2.5312228	
LUCAT1	lung cancer associated transcript 1 [Source:HGNC Symbol;Acc:HGNC:48498]	2.5265098	
JCAD	junctional cadherin 5 associated [Source:HGNC Symbol;Acc:HGNC:29283]	2.525322	
CRMP1	collapsin response mediator protein 1 [Source:HGNC Symbol;Acc:HGNC:2365]	2.523786	
STRA6	signaling receptor and transporter of retinol STRA6 [Source:HGNC Symbol;Acc:HGNC:30650]	2.5224345	
ADAM12	ADAM metallopeptidase domain 12 [Source:HGNC Symbol;Acc:HGNC:190]	2.5216243	
JAM2	junctional adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:14686]	2.5213978	
BCAM	basal cell adhesion molecule (Lutheran blood group) [Source:HGNC Symbol;Acc:HGNC:6722]	2.52087	
DNLZ	DNL-type zinc finger [Source:HGNC Symbol;Acc:HGNC:33879]	2.516186	
ADAMTSL1	ADAMTS like 1 [Source:HGNC Symbol;Acc:HGNC:14632]	2.5124826	
TMEM204	transmembrane protein 204 [Source:HGNC Symbol;Acc:HGNC:14158]	2.510171	
S100A5	S100 calcium binding protein A5 [Source:HGNC Symbol;Acc:HGNC:10495]	2.5074322	
EGFL6	EGF like domain multiple 6 [Source:HGNC Symbol;Acc:HGNC:3235]	2.5065608	
SMIM31	small integral membrane protein 31 [Source:HGNC Symbol;Acc:HGNC:49638]	2.504935	
SYTL5	synaptotagmin like 5 [Source:HGNC Symbol;Acc:HGNC:15589]	2.5003185	
STX2	syntaxin 2 [Source:HGNC Symbol;Acc:HGNC:3403]	2.4953792	
CST1	cystatin SN [Source:HGNC Symbol;Acc:HGNC:2473]	2.4921353	
ENC1	ectodermal-neural cortex 1 [Source:HGNC Symbol;Acc:HGNC:3345]	2.4912872	
CRABP2	cellular retinoic acid binding protein 2 [Source:HGNC Symbol;Acc:HGNC:2339]	2.4861722	
ISL2	ISL LIM homeobox 2 [Source:HGNC Symbol;Acc:HGNC:18524]	2.4858243	
TWIST2	twist family bHLH transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:20670]	2.4850647	
ANK3	ankyrin 3 [Source:HGNC Symbol;Acc:HGNC:494]	2.484069	
DNM1	dynamin 1 [Source:HGNC Symbol;Acc:HGNC:2972]	2.4829261	
DCN	decorin [Source:HGNC Symbol;Acc:HGNC:2705]	2.482073	
LINC01502	long intergenic non-protein coding RNA 1502 [Source:HGNC Symbol;Acc:HGNC:51183]	2.4771903	
DACH1	dachshund family transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:2663]	2.474753	
CNN1	calponin 1 [Source:HGNC Symbol;Acc:HGNC:2155]	2.4703379	
WDR86-AS1	WDR86 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:41186]	2.4681754	
SMURF2	SMAD specific E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:HGNC:16809]	2.4677715	
COL10A1	collagen type X alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2185]	2.4643455	
VSNL1	visinin like 1 [Source:HGNC Symbol;Acc:HGNC:12722]	2.4633577	
ACKR3	atypical chemokine receptor 3 [Source:HGNC Symbol;Acc:HGNC:23692]	2.4613864	
FOXL2	forkhead box L2 [Source:HGNC Symbol;Acc:HGNC:1092]	2.4560535	
CDH11	cadherin 11 [Source:HGNC Symbol;Acc:HGNC:1750]	2.455001	
KISS1R	KISS1 receptor [Source:HGNC Symbol;Acc:HGNC:4510]	2.4488492	
ERVMER34-1	endogenous retrovirus group MER34 member 1, envelope [Source:HGNC Symbol;Acc:HGNC:42970]	2.4481041	
CCDC188	coiled-coil domain containing 188 [Source:HGNC Symbol;Acc:HGNC:51899]	2.4459436	
TMEM191B	transmembrane protein 191B [Source:HGNC Symbol;Acc:HGNC:33600]	2.4450297	
FILIP1	filamin A interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:21015]	2.4413464	
LINC01096	long intergenic non-protein coding RNA 1096 [Source:HGNC Symbol;Acc:HGNC:27739]	2.438375	
ZNF365	zinc finger protein 365 [Source:HGNC Symbol;Acc:HGNC:18194]	2.4382477	
TRPC1	transient receptor potential cation channel subfamily C member 1 [Source:HGNC Symbol;Acc:HGNC:12333]	2.4353666	
IGF2-AS	IGF2 antisense RNA [Source:HGNC Symbol;Acc:HGNC:14062]	2.4352376	
ESYT3	extended synaptotagmin 3 [Source:HGNC Symbol;Acc:HGNC:24295]	2.4318762	
CYP4X1	cytochrome P450 family 4 subfamily X member 1 [Source:HGNC Symbol;Acc:HGNC:20244]	2.424186	
COL14A1	collagen type XIV alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2191]	2.4150522	
HRH1	histamine receptor H1 [Source:HGNC Symbol;Acc:HGNC:5182]	2.4129252	
CFAP300	cilia and flagella associated protein 300 [Source:HGNC Symbol;Acc:HGNC:28188]	2.4118893	
SCGB3A1	secretoglobin family 3A member 1 [Source:HGNC Symbol;Acc:HGNC:18384]	2.409664	
CCRL2	C-C motif chemokine receptor like 2 [Source:HGNC Symbol;Acc:HGNC:1612]	2.4054782	
CSPG5	chondroitin sulfate proteoglycan 5 [Source:HGNC Symbol;Acc:HGNC:2467]	2.4034913	
ANTXR2	ANTXR cell adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:21732]	2.4024208	
PGR	progesterone receptor [Source:HGNC Symbol;Acc:HGNC:8910]	2.3980463	
COL6A3	collagen type VI alpha 3 chain [Source:HGNC Symbol;Acc:HGNC:2213]	2.3966744	
EGFR	epidermal growth factor receptor [Source:HGNC Symbol;Acc:HGNC:3236]	2.3886561	
KLRC4	killer cell lectin like receptor C4 [Source:HGNC Symbol;Acc:HGNC:6377]	2.3851895	
FRGCA	FOXM1-regulated, gastric cancer associated [Source:HGNC Symbol;Acc:HGNC:51844]	2.384051	
CREG2	cellular repressor of E1A stimulated genes 2 [Source:HGNC Symbol;Acc:HGNC:14272]	2.37819	
ADAMTS18	ADAM metallopeptidase with thrombospondin type 1 motif 18 [Source:HGNC Symbol;Acc:HGNC:17110]	2.3767078	
NTNG1	netrin G1 [Source:HGNC Symbol;Acc:HGNC:23319]	2.376383	
IGHV4-31	immunoglobulin heavy variable 4-31 [Source:HGNC Symbol;Acc:HGNC:5649]	2.3719127	
COL4A1	collagen type IV alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2202]	2.3711543	
ANGPT2	angiopoietin 2 [Source:HGNC Symbol;Acc:HGNC:485]	2.3702357	
DKK2	dickkopf WNT signaling pathway inhibitor 2 [Source:HGNC Symbol;Acc:HGNC:2892]	2.369322	
SOHLH1	spermatogenesis and oogenesis specific basic helix-loop-helix 1 [Source:HGNC Symbol;Acc:HGNC:27845]	2.3656669	
PCSK5	proprotein convertase subtilisin/kexin type 5 [Source:HGNC Symbol;Acc:HGNC:8747]	2.3630686	
DUOX2	dual oxidase 2 [Source:HGNC Symbol;Acc:HGNC:13273]	2.362562	
MAP6	microtubule associated protein 6 [Source:HGNC Symbol;Acc:HGNC:6868]	2.3612852	
SSTR3	somatostatin receptor 3 [Source:HGNC Symbol;Acc:HGNC:11332]	2.3602028	
LINC00354	long intergenic non-protein coding RNA 354 [Source:HGNC Symbol;Acc:HGNC:42672]	2.3592408	
FBN1	fibrillin 1 [Source:HGNC Symbol;Acc:HGNC:3603]	2.3565478	
RNA5SP283	RNA, 5S ribosomal pseudogene 283 [Source:HGNC Symbol;Acc:HGNC:43183]	2.353562	
CST2	cystatin SA [Source:HGNC Symbol;Acc:HGNC:2474]	2.3526678	
AC090197.1	novel transcript	2.3505077	
RXFP1	relaxin family peptide receptor 1 [Source:HGNC Symbol;Acc:HGNC:19718]	2.3490021	
GABRE	gamma-aminobutyric acid type A receptor subunit epsilon [Source:HGNC Symbol;Acc:HGNC:4085]	2.3443487	
CLDN6	claudin 6 [Source:HGNC Symbol;Acc:HGNC:2048]	2.342511	
GUCY1A1	guanylate cyclase 1 soluble subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:4685]	2.3419254	
LINC02577	long intergenic non-protein coding RNA 2577 [Source:HGNC Symbol;Acc:HGNC:53749]	2.3377886	
ASPN	asporin [Source:HGNC Symbol;Acc:HGNC:14872]	2.3374367	
STK17B	serine/threonine kinase 17b [Source:HGNC Symbol;Acc:HGNC:11396]	2.3362725	
RTN1	reticulon 1 [Source:HGNC Symbol;Acc:HGNC:10467]	2.3350568	
FER1L4	fer-1 like family member 4 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:15801]	2.3349893	
MATK	megakaryocyte-associated tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:6906]	2.3330092	
RTBDN	retbindin [Source:HGNC Symbol;Acc:HGNC:30310]	2.331033	
PCDH10	protocadherin 10 [Source:HGNC Symbol;Acc:HGNC:13404]	2.3306692	
LINC02593	long intergenic non-protein coding RNA 2593 [Source:HGNC Symbol;Acc:HGNC:53933]	2.3288655	
COL22A1	collagen type XXII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:22989]	2.3276317	
HSP90B2P	heat shock protein 90 beta family member 2, pseudogene [Source:HGNC Symbol;Acc:HGNC:12099]	2.3245792	
C7orf61	chromosome 7 open reading frame 61 [Source:HGNC Symbol;Acc:HGNC:22135]	2.321862	
DYNC2H1	dynein cytoplasmic 2 heavy chain 1 [Source:HGNC Symbol;Acc:HGNC:2962]	2.320736	
PP7080	uncharacterized LOC25845 [Source:NCBI gene (formerly Entrezgene);Acc:25845]	2.3167014	
AC019117.2	long intergenic non-protein coding RNA 2888 [Source:HGNC Symbol;Acc:HGNC:53765]	2.3139293	
CAMK2A	calcium/calmodulin dependent protein kinase II alpha [Source:HGNC Symbol;Acc:HGNC:1460]	2.3114614	
OR2H2	olfactory receptor family 2 subfamily H member 2 [Source:HGNC Symbol;Acc:HGNC:8253]	2.308678	
LINC01673	long intergenic non-protein coding RNA 1673 [Source:HGNC Symbol;Acc:HGNC:52461]	2.3086586	
ARHGAP22	Rho GTPase activating protein 22 [Source:HGNC Symbol;Acc:HGNC:30320]	2.3082087	
FABP5	fatty acid binding protein 5 [Source:HGNC Symbol;Acc:HGNC:3560]	2.3023582	
CCDC8	coiled-coil domain containing 8 [Source:HGNC Symbol;Acc:HGNC:25367]	2.3022933	
